model,scenario,variable,glb,nor
'ACCESS-ESM1-5','ssp245','npp',3.959660211,0.672240123
'ACCESS-ESM1-5','ssp245','npp',3.171648715,0.7015116
'ACCESS-ESM1-5','ssp245','npp',3.021416465,1.033689522
'ACCESS-ESM1-5','ssp245','npp',3.463724011,0.733061322
'ACCESS-ESM1-5','ssp245','npp',1.718344386,0.738944923
'ACCESS-ESM1-5','ssp245','npp',1.345564444,1.017416746
'ACCESS-ESM1-5','ssp245','npp',1.896933143,0.955879479
'ACCESS-ESM1-5','ssp245','npp',0.323173898,0.933168136
'ACCESS-ESM1-5','ssp245','npp',0.708211803,0.679047398
'ACCESS-ESM1-5','ssp245','npp',0.101456509,0.90580203
'ACCESS-ESM1-5','ssp245','npp',1.546231211,1.166250637
'ACCESS-ESM1-5','ssp245','npp',-0.258663363,1.227673312
'ACCESS-ESM1-5','ssp245','npp',1.498282583,1.261285357
'ACCESS-ESM1-5','ssp245','npp',2.380812365,1.1835236
'ACCESS-ESM1-5','ssp245','npp',2.171053362,1.346583814
'ACCESS-ESM1-5','ssp245','npp',3.54560805,1.265958186
'ACCESS-ESM1-5','ssp245','npp',3.675101051,1.096672002
'ACCESS-ESM1-5','ssp245','npp',2.4495865,1.225020799
'ACCESS-ESM1-5','ssp245','npp',0.335846902,1.186922279
'ACCESS-ESM1-5','ssp245','npp',1.607584804,0.96367493
'ACCESS-ESM1-5','ssp245','npp',0.66748342,1.247321875
'ACCESS-ESM1-5','ssp245','npp',2.00080263,1.419046144
'ACCESS-ESM1-5','ssp245','npp',1.492469175,1.1971714
'ACCESS-ESM1-5','ssp245','npp',-0.470413991,1.366955162
'ACCESS-ESM1-5','ssp245','npp',-2.17014053,1.150193223
'ACCESS-ESM1-5','ssp245','npp',2.007325808,1.125280752
'ACCESS-ESM1-5','ssp245','npp',2.093711886,0.786931562
'ACCESS-ESM1-5','ssp245','npp',3.947625227,1.086713294
'ACCESS-ESM1-5','ssp245','npp',4.084291253,1.110902642
'ACCESS-ESM1-5','ssp245','rh',-0.454713125,0.028376885
'ACCESS-ESM1-5','ssp245','rh',0.253462637,-0.008041329
'ACCESS-ESM1-5','ssp245','rh',0.164842281,0.016603333
'ACCESS-ESM1-5','ssp245','rh',0.052181155,0.018584924
'ACCESS-ESM1-5','ssp245','rh',-0.015772947,-0.055523813
'ACCESS-ESM1-5','ssp245','rh',0.004031741,-0.029513566
'ACCESS-ESM1-5','ssp245','rh',0.19985153,-0.111285633
'ACCESS-ESM1-5','ssp245','rh',0.949675995,-0.039794388
'ACCESS-ESM1-5','ssp245','rh',1.0208898,-0.066479087
'ACCESS-ESM1-5','ssp245','rh',0.979091534,0.017160065
'ACCESS-ESM1-5','ssp245','rh',0.88428286,0.104489226
'ACCESS-ESM1-5','ssp245','rh',1.575669823,0.187104618
'ACCESS-ESM1-5','ssp245','rh',1.39974939,0.161506466
'ACCESS-ESM1-5','ssp245','rh',0.84800089,0.137613784
'ACCESS-ESM1-5','ssp245','rh',1.267182287,0.411464605
'ACCESS-ESM1-5','ssp245','rh',0.854271516,0.231075688
'ACCESS-ESM1-5','ssp245','rh',1.205098731,0.278192931
'ACCESS-ESM1-5','ssp245','rh',1.696958555,0.51641908
'ACCESS-ESM1-5','ssp245','rh',2.155944648,0.35683453
'ACCESS-ESM1-5','ssp245','rh',2.125758778,0.324872602
'ACCESS-ESM1-5','ssp245','rh',1.418272978,0.488774396
'ACCESS-ESM1-5','ssp245','rh',0.754481771,0.278975856
'ACCESS-ESM1-5','ssp245','rh',1.243515986,0.391070678
'ACCESS-ESM1-5','ssp245','rh',1.640106868,0.316128516
'ACCESS-ESM1-5','ssp245','rh',1.62995693,0.367877698
'ACCESS-ESM1-5','ssp245','rh',1.597472578,0.417016022
'ACCESS-ESM1-5','ssp245','rh',1.502614939,0.346852313
'ACCESS-ESM1-5','ssp245','rh',1.878979446,0.554285036
'ACCESS-ESM1-5','ssp245','rh',2.006377456,0.496536278
'ACCESS-ESM1-5','ssp245','rh',2.197636757,0.572384742
'ACCESS-ESM1-5','ssp245','rh',2.46646982,0.394922446
'ACCESS-ESM1-5','ssp245','rh',2.92667566,0.475169328
'ACCESS-ESM1-5','ssp245','rh',2.296959271,0.628045441
'ACCESS-ESM1-5','ssp245','rh',2.801207934,0.714276732
'ACCESS-ESM1-5','ssp245','rh',2.305225513,0.806337889
'ACCESS-ESM1-5','ssp245','rh',1.908874583,0.795164457
'ACCESS-ESM1-5','ssp245','rh',1.833324114,0.803849916
'ACCESS-ESM1-5','ssp245','rh',1.464147079,0.728418525
'ACCESS-ESM1-5','ssp245','rh',1.645290726,0.887141959
'ACCESS-ESM1-5','ssp245','rh',1.367098485,0.565108863
'ACCESS-ESM1-5','ssp245','rh',2.422522852,0.808594686
'ACCESS-ESM1-5','ssp245','rh',2.656904634,0.850888631
'ACCESS-ESM1-5','ssp245','rh',2.78170205,0.976860659
'ACCESS-ESM1-5','ssp245','rh',2.722407563,0.917975889
'ACCESS-ESM1-5','ssp245','rh',2.924538976,0.891805116
'ACCESS-ESM1-5','ssp245','rh',2.050966822,0.839368277
'ACCESS-ESM1-5','ssp245','rh',2.399115757,0.916181914
'ACCESS-ESM1-5','ssp245','rh',2.866832535,0.989400783
'ACCESS-ESM1-5','ssp245','rh',2.291404253,1.006365248
'ACCESS-ESM1-5','ssp245','rh',2.237846772,0.986775594
'ACCESS-ESM1-5','ssp245','rh',2.958392042,1.140296772
'ACCESS-ESM1-5','ssp245','rh',2.36174082,0.868578256
'ACCESS-ESM1-5','ssp245','rh',2.610727381,0.934229278
'ACCESS-ESM1-5','ssp245','rh',3.691170123,0.989630725
'ACCESS-ESM1-5','ssp245','rh',3.406760931,1.15682102
'ACCESS-ESM1-5','ssp245','rh',2.889578685,0.965206488
'ACCESS-ESM1-5','ssp245','rh',2.859868501,0.777396383
'ACCESS-ESM1-5','ssp245','rh',2.598306236,1.010236955
'ACCESS-ESM1-5','ssp245','rh',3.364148984,1.097716875
'ACCESS-ESM1-5','ssp245','rh',3.03237212,0.845643844
'ACCESS-ESM1-5','ssp245','rh',3.306227918,0.958264217
'ACCESS-ESM1-5','ssp245','rh',3.656962969,0.946605846
'ACCESS-ESM1-5','ssp245','rh',3.288174098,1.022761702
'ACCESS-ESM1-5','ssp245','rh',3.780486333,1.239671231
'ACCESS-ESM1-5','ssp245','rh',3.202368112,0.907529001
'ACCESS-ESM1-5','ssp245','rh',3.39630672,1.021751274
'ACCESS-ESM1-5','ssp245','rh',3.478832674,1.211988872
'ACCESS-ESM1-5','ssp245','rh',3.41116605,1.507277772
'ACCESS-ESM1-5','ssp245','rh',3.319267819,1.171803223
'ACCESS-ESM1-5','ssp245','rh',2.526718146,1.183705953
'ACCESS-ESM1-5','ssp245','rh',3.089168754,1.212152331
'ACCESS-ESM1-5','ssp245','rh',3.499949999,1.274279927
'ACCESS-ESM1-5','ssp245','rh',3.657226316,1.484168466
'ACCESS-ESM1-5','ssp245','rh',3.629135175,1.434122939
'ACCESS-ESM1-5','ssp245','rh',3.537322248,1.137900541
'ACCESS-ESM1-5','ssp245','rh',3.729791646,1.297387504
'ACCESS-ESM1-5','ssp245','rh',3.722117747,1.508863589
'ACCESS-ESM1-5','ssp245','rh',3.811954622,1.477247218
'ACCESS-ESM1-5','ssp245','rh',3.56878124,1.458063941
'ACCESS-ESM1-5','ssp245','rh',3.831574442,1.500201793
'ACCESS-ESM1-5','ssp245','rh',3.594609601,1.354231398
'ACCESS-ESM1-5','ssp245','rh',3.247552748,1.392430696
'ACCESS-ESM1-5','ssp245','rh',2.309905268,1.2167223
'ACCESS-ESM1-5','ssp245','rh',2.607587213,1.175664792
'ACCESS-ESM1-5','ssp245','rh',3.121902304,1.197729362
'ACCESS-ESM1-5','ssp245','rh',3.463063555,1.376920077
'ACCESS-ESM1-5','ssp370','nep',-0.073192145,0.016119187
'ACCESS-ESM1-5','ssp370','nep',-0.322047308,-0.200773191
'ACCESS-ESM1-5','ssp370','nep',0.177158958,0.123456662
'ACCESS-ESM1-5','ssp370','nep',0.807979596,0.128672043
'ACCESS-ESM1-5','ssp370','nep',-0.589899101,-0.067474701
'ACCESS-ESM1-5','ssp370','nep',-0.445623237,0.144319945
'ACCESS-ESM1-5','ssp370','nep',-0.333478847,-0.07840095
'ACCESS-ESM1-5','ssp370','nep',0.823641335,0.10504937
'ACCESS-ESM1-5','ssp370','nep',-1.803214797,0.158243749
'ACCESS-ESM1-5','ssp370','nep',-3.662885309,-0.010828217
'ACCESS-ESM1-5','ssp370','nep',1.418726337,-0.031077536
'ACCESS-ESM1-5','ssp370','nep',0.959037881,-0.067083059
'ACCESS-ESM1-5','ssp370','nep',-0.931083764,-0.015901691
'ACCESS-ESM1-5','ssp370','nep',-2.672083418,-0.205322875
'ACCESS-ESM1-5','ssp370','nep',-2.153115581,-0.164319366
'ACCESS-ESM1-5','ssp370','nep',1.344010628,-0.237250221
'ACCESS-ESM1-5','ssp370','nep',0.902844519,-0.080304285
'ACCESS-ESM1-5','ssp370','nep',-0.252357908,-0.031857799
'ACCESS-ESM1-5','ssp370','nep',-0.145098675,-0.036352874
'ACCESS-ESM1-5','ssp370','nep',-1.049737735,-0.350356804
'ACCESS-ESM1-5','ssp370','nep',0.766365537,0.153702281
'ACCESS-ESM1-5','ssp370','nep',-0.822993742,-0.345506253
'ACCESS-ESM1-5','ssp370','nep',-3.678588928,-0.085204763
'ACCESS-ESM1-5','ssp370','nep',-1.302274873,0.135259453
'ACCESS-ESM1-5','ssp370','nep',0.788743127,-0.215652473
'ACCESS-ESM1-5','ssp370','nep',0.527077974,-0.33613563
'ACCESS-ESM1-5','ssp370','nep',1.732249774,-0.099484722
'ACCESS-ESM1-5','ssp370','nep',-0.170732957,-0.154689152
'ACCESS-ESM1-5','ssp370','nep',-1.493249771,-0.028655837
'ACCESS-ESM1-5','ssp370','nep',-0.233287579,-0.116839859
'ACCESS-ESM1-5','ssp370','nep',1.825740701,0.028376315
'ACCESS-ESM1-5','ssp370','nep',-0.252712847,-0.022294347
'ACCESS-ESM1-5','ssp370','nep',-0.973186049,-0.262492094
'ACCESS-ESM1-5','ssp370','nep',-1.032843966,-0.259562228
'ACCESS-ESM1-5','ssp370','nep',-1.619343837,-0.055675954
'ACCESS-ESM1-5','ssp370','nep',-0.885168413,-0.238566029
'ACCESS-ESM1-5','ssp370','nep',-0.53219557,-0.100075066
'ACCESS-ESM1-5','ssp370','nep',-2.598717634,0.164329329
'ACCESS-ESM1-5','ssp370','nep',-3.071617476,-0.153985139
'ACCESS-ESM1-5','ssp370','nep',-1.182259927,-0.162536073
'ACCESS-ESM1-5','ssp370','nep',-1.358406375,0.020281425
'ACCESS-ESM1-5','ssp370','nep',-2.319184585,0.097872628
'ACCESS-ESM1-5','ssp370','nep',-3.203047556,0.314203563
'ACCESS-ESM1-5','ssp370','nep',-3.756267305,0.068135954
'ACCESS-ESM1-5','ssp370','nep',-0.578735835,-0.326112591
'ACCESS-ESM1-5','ssp370','nep',-2.417766022,-0.532750636
'ACCESS-ESM1-5','ssp370','nep',-1.975738794,-0.241270254
'ACCESS-ESM1-5','ssp370','nep',-3.092298314,-0.156834204
'ACCESS-ESM1-5','ssp370','nep',1.097073756,0.064215687
'ACCESS-ESM1-5','ssp370','nep',1.959429088,0.18076162
'ACCESS-ESM1-5','ssp370','nep',-0.780931651,-0.291004045
'ACCESS-ESM1-5','ssp370','nep',-2.718883019,-0.09303565
'ACCESS-ESM1-5','ssp370','nep',-4.323256718,0.049998508
'ACCESS-ESM1-5','ssp370','nep',-1.734741226,0.074928689
'ACCESS-ESM1-5','ssp370','nep',-2.471372455,-0.067073567
'ACCESS-ESM1-5','ssp370','nep',-1.753854146,-0.063994193
'ACCESS-ESM1-5','ssp370','nep',-3.07593073,-0.149490945
'ACCESS-ESM1-5','ssp370','nep',-1.34774926,-0.002438114
'ACCESS-ESM1-5','ssp370','nep',-2.86036978,0.436271016
'ACCESS-ESM1-5','ssp370','nep',-3.97180364,-0.053248119
'ACCESS-ESM1-5','ssp370','nep',0.970880436,-0.157973629
'ACCESS-ESM1-5','ssp370','nep',-0.422338813,-0.38014227
'ACCESS-ESM1-5','ssp370','nep',-5.251886943,-0.522664793
'ACCESS-ESM1-5','ssp370','nep',-6.005153254,0.224859751
'ACCESS-ESM1-5','ssp370','nep',-1.812980383,-0.092336157
'ACCESS-ESM1-5','ssp370','nep',-0.161970522,0.033275383
'ACCESS-ESM1-5','ssp370','nep',-2.656098547,-0.176737466
'ACCESS-ESM1-5','ssp370','nep',0.118779845,-0.39051389
'ACCESS-ESM1-5','ssp370','nep',-3.744143174,-0.429174721
'ACCESS-ESM1-5','ssp370','nep',-4.571589079,-0.260386366
'ACCESS-ESM1-5','ssp370','nep',-1.911552917,0.022596451
'ACCESS-ESM1-5','ssp370','nep',-2.68216012,-0.24247986
'ACCESS-ESM1-5','ssp370','nep',0.030395187,0.062248355
'ACCESS-ESM1-5','ssp370','nep',-2.507715686,-0.306458257
'ACCESS-ESM1-5','ssp370','nep',-4.332572704,-0.171812111
'ACCESS-ESM1-5','ssp370','nep',1.075854677,0.032489371
'ACCESS-ESM1-5','ssp370','nep',3.099875423,-0.108811022
'ACCESS-ESM1-5','ssp370','nep',-2.488753164,0.05148683
'ACCESS-ESM1-5','ssp370','nep',-3.724316947,-0.026913755
'ACCESS-ESM1-5','ssp370','nep',-4.660567903,-0.197239122
'ACCESS-ESM1-5','ssp370','nep',-3.393818107,-0.083937525
'ACCESS-ESM1-5','ssp370','nep',-4.55303726,-0.372873156
'ACCESS-ESM1-5','ssp370','nep',-5.619188303,0.234222004
'ACCESS-ESM1-5','ssp370','nep',-4.120465052,-0.613067623
'ACCESS-ESM1-5','ssp370','nep',-2.829673152,-0.354119216
'ACCESS-ESM1-5','ssp370','nep',-3.307744177,0.031188891
'ACCESS-ESM1-5','ssp370','npp',-0.743107827,-0.144672588
'ACCESS-ESM1-5','ssp370','npp',0.055361573,-0.063643241
'ACCESS-ESM1-5','ssp370','npp',0.018227253,0.090407769
'ACCESS-ESM1-5','ssp370','npp',0.901143005,0.133718366
'ACCESS-ESM1-5','ssp370','npp',-0.231624004,-0.015810308
'ACCESS-ESM1-5','ssp370','npp',-0.516933122,-0.085558975
'ACCESS-ESM1-5','ssp370','npp',0.092157202,0.020034058
'ACCESS-ESM1-5','ssp370','npp',1.185773999,0.141773852
'ACCESS-ESM1-5','ssp370','npp',-0.918548001,0.132969495
'ACCESS-ESM1-5','ssp370','npp',-2.66379866,0.043362236
'ACCESS-ESM1-5','ssp370','npp',1.341163718,-0.016695838
'ACCESS-ESM1-5','ssp370','npp',1.240450478,-0.113985858
'ACCESS-ESM1-5','ssp370','npp',-0.051125629,-0.061936331
'ACCESS-ESM1-5','ssp370','npp',-1.490401756,-0.135590217
'ACCESS-ESM1-5','ssp370','npp',-1.216754465,-0.084226415
'ACCESS-ESM1-5','ssp370','npp',2.026372672,-0.163454199
'ACCESS-ESM1-5','ssp370','npp',1.833773511,-0.053299108
'ACCESS-ESM1-5','ssp370','npp',1.513466711,0.215186962
'ACCESS-ESM1-5','ssp370','npp',1.417565764,0.105601378
'ACCESS-ESM1-5','ssp370','npp',0.872226329,0.032985186
'ACCESS-ESM1-5','ssp370','npp',2.157204756,0.274014812
'ACCESS-ESM1-5','ssp370','npp',1.399583835,-0.047033551
'ACCESS-ESM1-5','ssp370','npp',-0.822765002,0.259588398
'ACCESS-ESM1-5','ssp370','npp',0.315402421,0.293110114
'ACCESS-ESM1-5','ssp370','npp',2.32765499,-0.048036168
'ACCESS-ESM1-5','ssp370','npp',2.492407328,-0.129449791
'ACCESS-ESM1-5','ssp370','npp',3.786420454,0.155694966
'ACCESS-ESM1-5','ssp370','npp',2.160728473,0.043858752
'ACCESS-ESM1-5','ssp370','npp',1.243170102,0.148323944
'ACCESS-ESM1-5','ssp370','npp',2.389832564,0.365113262
'ACCESS-ESM1-5','ssp370','npp',4.07641924,0.287320949
'ACCESS-ESM1-5','ssp370','npp',2.917534118,0.166913441
'ACCESS-ESM1-5','ssp370','npp',2.526039315,0.19954869
'ACCESS-ESM1-5','ssp370','npp',2.813241641,0.339908775
'ACCESS-ESM1-5','ssp370','npp',1.96223084,0.483959056
'ACCESS-ESM1-5','ssp370','npp',2.68639678,0.392091466
'ACCESS-ESM1-5','ssp370','npp',3.146383894,0.471936051
'ACCESS-ESM1-5','ssp370','npp',1.134997649,0.76331769
'ACCESS-ESM1-5','ssp370','npp',0.56219161,0.524993153
'ACCESS-ESM1-5','ssp370','npp',2.138545938,0.486164785
'ACCESS-ESM1-5','ssp370','npp',2.452287973,0.831385677
'ACCESS-ESM1-5','ssp370','npp',1.780065504,1.031770734
'ACCESS-ESM1-5','ssp370','npp',0.758429446,1.236273659
'ACCESS-ESM1-5','ssp370','npp',0.024162428,1.009969463
'ACCESS-ESM1-5','ssp370','npp',2.672203103,0.592623176
'ACCESS-ESM1-5','ssp370','npp',0.910194655,0.240756573
'ACCESS-ESM1-5','ssp370','npp',1.494393464,0.578254762
'ACCESS-ESM1-5','ssp370','npp',0.776420583,0.824445109
'ACCESS-ESM1-5','ssp370','npp',4.451847613,1.093895866
'ACCESS-ESM1-5','ssp370','npp',5.81054393,1.084595706
'ACCESS-ESM1-5','ssp370','npp',3.89095789,0.837819025
'ACCESS-ESM1-5','ssp370','npp',2.243739977,0.975447442
'ACCESS-ESM1-5','ssp370','npp',0.432902869,1.177373083
'ACCESS-ESM1-5','ssp370','npp',2.377259804,1.170511996
'ACCESS-ESM1-5','ssp370','npp',1.611029615,1.108638107
'ACCESS-ESM1-5','ssp370','npp',2.287924313,1.093127371
'ACCESS-ESM1-5','ssp370','npp',0.93237958,1.047435704
'ACCESS-ESM1-5','ssp370','npp',2.698854986,1.401325234
'ACCESS-ESM1-5','ssp370','npp',1.251080446,1.673224567
'ACCESS-ESM1-5','ssp370','npp',-0.263484161,1.346241581
'ACCESS-ESM1-5','ssp370','npp',4.307492882,1.070983568
'ACCESS-ESM1-5','ssp370','npp',3.804837049,0.849348527
'ACCESS-ESM1-5','ssp370','npp',-0.644485798,0.825171947
'ACCESS-ESM1-5','ssp370','npp',-2.049560643,1.422350026
'ACCESS-ESM1-5','ssp370','npp',1.708236595,1.514347205
'ACCESS-ESM1-5','ssp370','npp',3.466081492,1.493657823
'ACCESS-ESM1-5','ssp370','npp',1.210613554,1.197001295
'ACCESS-ESM1-5','ssp370','npp',3.883050836,0.989043686
'ACCESS-ESM1-5','ssp370','npp',0.893275342,1.141993289
'ACCESS-ESM1-5','ssp370','npp',-0.192319882,1.455932099
'ACCESS-ESM1-5','ssp370','npp',2.197871862,1.668462977
'ACCESS-ESM1-5','ssp370','npp',1.208450695,1.365718646
'ACCESS-ESM1-5','ssp370','npp',3.621072631,1.630128442
'ACCESS-ESM1-5','ssp370','npp',2.021169249,1.428972939
'ACCESS-ESM1-5','ssp370','npp',0.032700813,1.484492315
'ACCESS-ESM1-5','ssp370','npp',4.91870994,1.644551771
'ACCESS-ESM1-5','ssp370','npp',7.326146715,1.627567989
'ACCESS-ESM1-5','ssp370','npp',2.766464277,1.822680714
'ACCESS-ESM1-5','ssp370','npp',1.345244133,1.818808615
'ACCESS-ESM1-5','ssp370','npp',0.222608097,1.716842783
'ACCESS-ESM1-5','ssp370','npp',1.029542654,1.765640892
'ACCESS-ESM1-5','ssp370','npp',0.244931532,1.621649133
'ACCESS-ESM1-5','ssp370','npp',-1.510143098,2.112750457
'ACCESS-ESM1-5','ssp370','npp',-0.932139708,1.223927718
'ACCESS-ESM1-5','ssp370','npp',1.019934492,1.650237889
'ACCESS-ESM1-5','ssp370','npp',0.300757575,2.02013826
'ACCESS-ESM1-5','ssp370','rh',-0.66991568,-0.160791774
'ACCESS-ESM1-5','ssp370','rh',0.377408884,0.137129951
'ACCESS-ESM1-5','ssp370','rh',-0.158931706,-0.033048894
'ACCESS-ESM1-5','ssp370','rh',0.093163405,0.005046323
'ACCESS-ESM1-5','ssp370','rh',0.358275096,0.051664394
'ACCESS-ESM1-5','ssp370','rh',-0.071309883,-0.229878919
'ACCESS-ESM1-5','ssp370','rh',0.425636051,0.098435008
'ACCESS-ESM1-5','ssp370','rh',0.362132668,0.036724482
'ACCESS-ESM1-5','ssp370','rh',0.884666804,-0.025274253
'ACCESS-ESM1-5','ssp370','rh',0.999086653,0.054190453
'ACCESS-ESM1-5','ssp370','rh',-0.077562621,0.014381698
'ACCESS-ESM1-5','ssp370','rh',0.281412601,-0.046902799
'ACCESS-ESM1-5','ssp370','rh',0.879958134,-0.04603464
'ACCESS-ESM1-5','ssp370','rh',1.181681658,0.069732657
'ACCESS-ESM1-5','ssp370','rh',0.936361119,0.080092953
'ACCESS-ESM1-5','ssp370','rh',0.682362042,0.073796022
'ACCESS-ESM1-5','ssp370','rh',0.930928995,0.027005179
'ACCESS-ESM1-5','ssp370','rh',1.76582462,0.247044761
'ACCESS-ESM1-5','ssp370','rh',1.562664436,0.141954253
'ACCESS-ESM1-5','ssp370','rh',1.921964067,0.383341991
'ACCESS-ESM1-5','ssp370','rh',1.390839218,0.120312531
'ACCESS-ESM1-5','ssp370','rh',2.222577573,0.298472704
'ACCESS-ESM1-5','ssp370','rh',2.855823924,0.344793161
'ACCESS-ESM1-5','ssp370','rh',1.617677296,0.157850662
'ACCESS-ESM1-5','ssp370','rh',1.538911861,0.167616304
'ACCESS-ESM1-5','ssp370','rh',1.965329355,0.206685841
'ACCESS-ESM1-5','ssp370','rh',2.054170675,0.255179688
'ACCESS-ESM1-5','ssp370','rh',2.331461432,0.198547904
'ACCESS-ESM1-5','ssp370','rh',2.736419878,0.176979782
'ACCESS-ESM1-5','ssp370','rh',2.623120148,0.481953122
'ACCESS-ESM1-5','ssp370','rh',2.25067854,0.258944634
'ACCESS-ESM1-5','ssp370','rh',3.170246968,0.189207788
'ACCESS-ESM1-5','ssp370','rh',3.499225366,0.462040787
'ACCESS-ESM1-5','ssp370','rh',3.846085606,0.599471005
'ACCESS-ESM1-5','ssp370','rh',3.58157468,0.539635012
'ACCESS-ESM1-5','ssp370','rh',3.571565191,0.630657495
'ACCESS-ESM1-5','ssp370','rh',3.678579462,0.572011118
'ACCESS-ESM1-5','ssp370','rh',3.733715287,0.598988365
'ACCESS-ESM1-5','ssp370','rh',3.633809083,0.678978294
'ACCESS-ESM1-5','ssp370','rh',3.320805865,0.648700857
'ACCESS-ESM1-5','ssp370','rh',3.810694347,0.811104253
'ACCESS-ESM1-5','ssp370','rh',4.099250089,0.933898107
'ACCESS-ESM1-5','ssp370','rh',3.961477001,0.922070096
'ACCESS-ESM1-5','ssp370','rh',3.780429731,0.941833509
'ACCESS-ESM1-5','ssp370','rh',3.25093894,0.918735769
'ACCESS-ESM1-5','ssp370','rh',3.32796068,0.773507209
'ACCESS-ESM1-5','ssp370','rh',3.470132259,0.819525016
'ACCESS-ESM1-5','ssp370','rh',3.868718896,0.981279313
'ACCESS-ESM1-5','ssp370','rh',3.354773852,1.029680178
'ACCESS-ESM1-5','ssp370','rh',3.851114838,0.903834087
'ACCESS-ESM1-5','ssp370','rh',4.67188954,1.128823069
'ACCESS-ESM1-5','ssp370','rh',4.962622998,1.068483092
'ACCESS-ESM1-5','ssp370','rh',4.75615959,1.127374577
'ACCESS-ESM1-5','ssp370','rh',4.112001037,1.095583307
'ACCESS-ESM1-5','ssp370','rh',4.082402071,1.175711676
'ACCESS-ESM1-5','ssp370','rh',4.041778459,1.157121565
'ACCESS-ESM1-5','ssp370','rh',4.008310308,1.19692665
'ACCESS-ESM1-5','ssp370','rh',4.04660425,1.403763347
'ACCESS-ESM1-5','ssp370','rh',4.111450224,1.23695355
'ACCESS-ESM1-5','ssp370','rh',3.708319483,1.399489701
'ACCESS-ESM1-5','ssp370','rh',3.336612447,1.2289572
'ACCESS-ESM1-5','ssp370','rh',4.227175859,1.229490796
'ACCESS-ESM1-5','ssp370','rh',4.607401146,1.347836741
'ACCESS-ESM1-5','ssp370','rh',3.955592608,1.197490275
'ACCESS-ESM1-5','ssp370','rh',3.521216985,1.606683365
'ACCESS-ESM1-5','ssp370','rh',3.628052011,1.460382439
'ACCESS-ESM1-5','ssp370','rh',3.866712101,1.373738763
'ACCESS-ESM1-5','ssp370','rh',3.764270997,1.379557575
'ACCESS-ESM1-5','ssp370','rh',4.637418517,1.571168012
'ACCESS-ESM1-5','ssp370','rh',4.3792692,1.716318466
'ACCESS-ESM1-5','ssp370','rh',4.10942478,1.645866527
'ACCESS-ESM1-5','ssp370','rh',3.890610813,1.608198504
'ACCESS-ESM1-5','ssp370','rh',3.590677444,1.567880089
'ACCESS-ESM1-5','ssp370','rh',4.528884933,1.735431196
'ACCESS-ESM1-5','ssp370','rh',4.365273518,1.656304426
'ACCESS-ESM1-5','ssp370','rh',3.842855265,1.612062403
'ACCESS-ESM1-5','ssp370','rh',4.226271297,1.736379013
'ACCESS-ESM1-5','ssp370','rh',5.255217437,1.771193882
'ACCESS-ESM1-5','ssp370','rh',5.069561085,1.845722372
'ACCESS-ESM1-5','ssp370','rh',4.883176,1.914081905
'ACCESS-ESM1-5','ssp370','rh',4.423360761,1.849578418
'ACCESS-ESM1-5','ssp370','rh',4.797968791,1.994522289
'ACCESS-ESM1-5','ssp370','rh',4.109045201,1.878528452
'ACCESS-ESM1-5','ssp370','rh',3.188325343,1.83699534
'ACCESS-ESM1-5','ssp370','rh',3.849607641,2.004357105
'ACCESS-ESM1-5','ssp370','rh',3.608501752,1.988949367
'ACCESS-ESM1-5','ssp585','nep',-0.513319133,0.051796037
'ACCESS-ESM1-5','ssp585','nep',0.458951422,-0.210380535
'ACCESS-ESM1-5','ssp585','nep',-0.781245002,0.004323298
'ACCESS-ESM1-5','ssp585','nep',-0.522142337,-0.028196853
'ACCESS-ESM1-5','ssp585','nep',1.35775505,0.182458053
'ACCESS-ESM1-5','ssp585','nep',-0.390105198,0.013943155
'ACCESS-ESM1-5','ssp585','nep',-0.565963953,0.194308519
'ACCESS-ESM1-5','ssp585','nep',1.159723536,-0.047231706
'ACCESS-ESM1-5','ssp585','nep',-0.341925131,0.079164007
'ACCESS-ESM1-5','ssp585','nep',-1.903141535,0.041085208
'ACCESS-ESM1-5','ssp585','nep',-2.399243804,0.031323561
'ACCESS-ESM1-5','ssp585','nep',-3.507699912,-0.031160297
'ACCESS-ESM1-5','ssp585','nep',-2.510332842,-0.058491095
'ACCESS-ESM1-5','ssp585','nep',-0.852892869,-0.122843426
'ACCESS-ESM1-5','ssp585','nep',-4.065570626,-0.210815568
'ACCESS-ESM1-5','ssp585','nep',-4.354945961,-0.14688466
'ACCESS-ESM1-5','ssp585','nep',-1.984838546,-0.063981278
'ACCESS-ESM1-5','ssp585','nep',-0.449212235,-0.237490774
'ACCESS-ESM1-5','ssp585','nep',-0.031488103,-0.064262034
'ACCESS-ESM1-5','ssp585','nep',-0.005686445,-0.128134919
'ACCESS-ESM1-5','ssp585','nep',-0.885367867,-0.03832859
'ACCESS-ESM1-5','ssp585','nep',0.573404907,0.189581598
'ACCESS-ESM1-5','ssp585','nep',-0.966942519,-0.370248483
'ACCESS-ESM1-5','ssp585','nep',-3.095972489,0.070521373
'ACCESS-ESM1-5','ssp585','nep',-5.891886231,-0.19023068
'ACCESS-ESM1-5','ssp585','nep',-2.501538968,0.20394487
'ACCESS-ESM1-5','ssp585','nep',0.264857475,0.065387817
