variable,scale,scenario,temperature,data,model
'NPP','NHL','SSP126',0.698559826,613.9596082,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.508913057,1172.029572,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.475267576,900.407561,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.867995595,1267.288892,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.345879688,935.2898273,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.824028438,1268.490903,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.908800429,1660.486157,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.636950663,1051.527974,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',1.055070034,1614.021081,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.93421347,1109.432357,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.847444088,983.1695913,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.978641731,1072.129278,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.388006112,826.5798169,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.79418687,982.9285533,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.848806033,964.1282355,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.245770258,655.6190504,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',1.123983633,1750.025745,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.44211854,869.456875,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.289149783,965.873788,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.866034826,1313.493624,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.786844436,1159.001319,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.368109823,763.9281158,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.695635006,1295.915171,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',0.687534652,743.0413821,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',1.132587145,963.3418194,'MPI-ESM1-2-LR'
'NPP','NHL','SSP126',1.257556845,1201.358279,'MPI-ESM1-2-LR'
'NPP','NHL','SSP245',-0.199499566,-185.9668947,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',-0.430589286,-94.53012542,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',0.692751157,111.7815837,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',-0.013147419,90.1950827,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',-0.049514886,78.52035369,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',0.01145139,29.29111708,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',-0.244738129,40.77286471,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',-0.315091897,-173.5624183,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',-0.032831156,-25.98075309,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',-0.338526667,-31.94303702,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',-0.219839427,100.0324623,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',0.547424615,173.2928983,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',0.616767109,335.8967186,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',0.483357346,323.0065609,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.233539945,400.1147646,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.583440031,588.8816038,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.009545117,267.0963704,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.999460332,381.7877526,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.516731531,498.7770969,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.161898745,422.5782868,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.547184845,408.1109533,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.169531351,360.1875198,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.081067054,418.1853169,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.01850576,233.5953407,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.522911517,16.77844349,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.083482836,312.1979085,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.825570179,329.6842806,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.977468394,481.8212653,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.095088346,644.2226864,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.908924053,377.5203741,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',1.492052574,306.2014306,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.581818753,398.107747,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.599224491,564.5688089,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.064116219,563.658186,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.847613673,958.7501802,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.944164416,1005.273589,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.861134947,809.1665804,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.732383233,745.2611852,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.666229187,906.0765374,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.2890407,674.367237,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.269714576,739.6289662,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.400516405,780.1815375,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.101075537,915.4262951,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.548513123,1151.108115,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.988953437,941.5654756,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.468847398,924.8004408,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.855206301,746.8042275,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.882753068,1147.899072,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.354349223,995.6609867,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.656536123,1026.424493,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.598001809,952.7185936,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.041124397,863.943505,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.269125027,604.4265502,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.690787654,882.7279756,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.694182344,858.6034945,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.955464375,1272.857211,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.403560136,774.4742103,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.382321038,672.2401234,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.164405428,701.5116004,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.187003809,1033.689522,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.635600526,733.0613217,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',2.817154835,738.9449229,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.063130556,1017.416746,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.321282039,955.8794789,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.825343523,933.1681364,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.34498647,679.0473985,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.065321568,905.8020303,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.098981063,1166.250637,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.115713775,1227.673312,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.602265568,1261.285357,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.641181518,1183.5236,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.047746495,1346.583814,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',3.963699104,1265.958186,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.269054623,1096.672002,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.238992162,1225.020799,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.299273777,1186.922279,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.646551288,963.6749298,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.98989216,1247.321875,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',5.377169762,1419.046144,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',5.345605737,1197.1714,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',5.482181988,1366.955162,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',5.067956344,1150.193223,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.917850692,1125.280752,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.562679502,786.9315621,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.695965821,1086.713294,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',4.701162131,1110.902642,'ACCESS-ESM1-5'
'NPP','NHL','SSP245',0.149243025,-71.51060236,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.177263983,469.0709921,'BCC-CSM2-MR'
'NPP','NHL','SSP245',-0.338945821,-716.9796316,'BCC-CSM2-MR'
'NPP','NHL','SSP245',8.00E-05,-510.3280164,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.012358836,829.7472583,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.168073754,-57.32542917,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.369771884,377.6223294,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.445866499,-600.8649372,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.344738814,-295.8363413,'BCC-CSM2-MR'
'NPP','NHL','SSP245',-0.025356778,-680.4721142,'BCC-CSM2-MR'
'NPP','NHL','SSP245',-0.126064445,-410.1804407,'BCC-CSM2-MR'
'NPP','NHL','SSP245',-0.179472528,578.7482047,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.369925594,559.051905,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.979552138,1447.093324,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.297542446,1197.112966,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.43069256,-128.8593642,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.153460154,761.5486896,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.891696239,902.6982528,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.404548671,839.0559412,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.684671829,1480.586789,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.299620717,1570.841152,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.873764132,559.2450697,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.601057236,57.49094926,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.751623711,1533.942735,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.870415719,1463.794882,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.896808711,1989.718859,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.308668047,1165.311559,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.124790663,1319.864877,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.529833386,1111.850206,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.137416747,2616.924177,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.965907703,1083.112276,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.165179092,1933.752629,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.029765822,391.6246107,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.70462164,684.3493543,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.66775891,1496.971739,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.169725516,1377.40146,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.301661689,-46.70342906,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.75893678,1966.738536,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.23870844,1893.308486,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.943729192,1969.625672,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.887350435,2674.263807,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.156586686,1611.127361,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.235868424,1086.588684,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.902128122,1807.68656,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.339194689,2885.757072,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.235290527,1313.49138,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.558708354,2377.540346,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.265924774,1784.851265,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.459643711,1256.821846,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.655716314,3029.387592,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.934950845,3562.995749,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.990470075,3944.960202,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.943768121,2129.482086,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.398339781,2192.763308,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.445449354,2244.952661,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.778455369,2029.502435,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.813105474,3403.047087,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.675262792,1848.934034,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.316008181,2290.384431,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.540054258,4138.333578,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.829028158,2564.895928,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.199656094,3015.290764,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.071282311,3649.506033,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.565037593,1664.210399,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.597410511,3012.482416,'BCC-CSM2-MR'
'NPP','NHL','SSP245',1.787386072,1939.740138,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.338366388,2214.273327,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.517683158,3000.030885,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.378580639,3915.693944,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.267064385,1661.442213,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.343093818,3330.455846,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.559450677,2589.872987,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.181092825,2944.39983,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.183763898,3566.800842,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.244903232,3901.295465,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.307745466,3018.055431,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.632353459,2555.43537,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.494520219,3413.591595,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.734894512,2525.347889,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.484502405,3685.528264,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.99760837,4007.444681,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.426573643,3630.053049,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.200179593,2171.00355,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.016380253,3887.892148,'BCC-CSM2-MR'
'NPP','NHL','SSP245',2.851600438,2561.8558,'BCC-CSM2-MR'
'NPP','NHL','SSP245',3.500968606,2468.172992,'BCC-CSM2-MR'
'NPP','NHL','SSP245',0.074590114,237.4861813,'CanESM5'
'NPP','NHL','SSP245',-0.414182341,-163.2810117,'CanESM5'
'NPP','NHL','SSP245',0.189143287,150.3345346,'CanESM5'
'NPP','NHL','SSP245',-0.054081614,-65.2933769,'CanESM5'
'NPP','NHL','SSP245',0.204530554,-159.2463273,'CanESM5'
'NPP','NHL','SSP245',1.190683948,708.2323347,'CanESM5'
'NPP','NHL','SSP245',1.341173612,720.9428439,'CanESM5'
'NPP','NHL','SSP245',1.478692371,549.2961346,'CanESM5'
'NPP','NHL','SSP245',2.285733316,725.0771503,'CanESM5'
'NPP','NHL','SSP245',1.84736126,416.4773455,'CanESM5'
'NPP','NHL','SSP245',1.920076103,811.428693,'CanESM5'
'NPP','NHL','SSP245',2.363319832,963.4866169,'CanESM5'
'NPP','NHL','SSP245',2.299893427,1076.721183,'CanESM5'
'NPP','NHL','SSP245',2.326067061,1090.760453,'CanESM5'
'NPP','NHL','SSP245',2.184783847,782.8348136,'CanESM5'
'NPP','NHL','SSP245',2.598877203,846.4355847,'CanESM5'
'NPP','NHL','SSP245',3.160176672,1177.06057,'CanESM5'
'NPP','NHL','SSP245',3.256805548,941.5240454,'CanESM5'
'NPP','NHL','SSP245',3.052575416,1587.862711,'CanESM5'
'NPP','NHL','SSP245',2.878374883,1267.385431,'CanESM5'
'NPP','NHL','SSP245',2.987575421,1374.255566,'CanESM5'
'NPP','NHL','SSP245',2.973178515,1502.882108,'CanESM5'
'NPP','NHL','SSP245',3.470710074,1867.482321,'CanESM5'
'NPP','NHL','SSP245',3.552358147,1631.932888,'CanESM5'
'NPP','NHL','SSP245',3.478138469,1551.523855,'CanESM5'
'NPP','NHL','SSP245',3.722885885,2652.96873,'CanESM5'
'NPP','NHL','SSP245',3.51490007,1920.987958,'CanESM5'
'NPP','NHL','SSP245',3.373200866,1900.005481,'CanESM5'
'NPP','NHL','SSP245',3.211074422,2194.111092,'CanESM5'
'NPP','NHL','SSP245',4.018355364,2495.902752,'CanESM5'
'NPP','NHL','SSP245',3.921472212,2204.819011,'CanESM5'
'NPP','NHL','SSP245',3.963982342,2475.342821,'CanESM5'
'NPP','NHL','SSP245',3.848611705,2551.68154,'CanESM5'
'NPP','NHL','SSP245',3.920564783,2549.06316,'CanESM5'
'NPP','NHL','SSP245',4.088893209,2973.559267,'CanESM5'
'NPP','NHL','SSP245',3.414077657,2166.757284,'CanESM5'
'NPP','NHL','SSP245',3.461830984,2607.691141,'CanESM5'
'NPP','NHL','SSP245',3.937495523,2667.823682,'CanESM5'
'NPP','NHL','SSP245',3.934072041,3081.127061,'CanESM5'
'NPP','NHL','SSP245',3.390745535,2998.946294,'CanESM5'
'NPP','NHL','SSP245',4.054711169,3242.959262,'CanESM5'
'NPP','NHL','SSP245',4.575169386,3241.707187,'CanESM5'
'NPP','NHL','SSP245',4.388309816,3033.195738,'CanESM5'
'NPP','NHL','SSP245',4.703873613,3566.863968,'CanESM5'
'NPP','NHL','SSP245',4.85891929,3969.368879,'CanESM5'
'NPP','NHL','SSP245',5.528054205,3733.41113,'CanESM5'
'NPP','NHL','SSP245',5.671547616,3704.029581,'CanESM5'
'NPP','NHL','SSP245',5.582940593,3673.595626,'CanESM5'
'NPP','NHL','SSP245',5.500592671,3944.810838,'CanESM5'
'NPP','NHL','SSP245',5.665232549,4179.573216,'CanESM5'
'NPP','NHL','SSP245',5.623490896,3956.636095,'CanESM5'
'NPP','NHL','SSP245',5.852254762,3983.542415,'CanESM5'
'NPP','NHL','SSP245',5.973011918,3716.081342,'CanESM5'
'NPP','NHL','SSP245',6.56532158,4320.997768,'CanESM5'
'NPP','NHL','SSP245',7.066171514,4537.922712,'CanESM5'
'NPP','NHL','SSP245',6.812238551,3988.106061,'CanESM5'
'NPP','NHL','SSP245',6.649108546,4797.17475,'CanESM5'
'NPP','NHL','SSP245',7.009592823,5493.243553,'CanESM5'
'NPP','NHL','SSP245',7.014768281,4467.873158,'CanESM5'
'NPP','NHL','SSP245',6.702184969,4093.751343,'CanESM5'
'NPP','NHL','SSP245',6.444516556,4726.733544,'CanESM5'
'NPP','NHL','SSP245',6.508075397,4428.94899,'CanESM5'
'NPP','NHL','SSP245',6.274204835,4312.354708,'CanESM5'
'NPP','NHL','SSP245',6.430376208,4484.854196,'CanESM5'
'NPP','NHL','SSP245',6.682065424,5307.529548,'CanESM5'
'NPP','NHL','SSP245',6.428696517,4849.10341,'CanESM5'
'NPP','NHL','SSP245',5.998194152,4571.953606,'CanESM5'
'NPP','NHL','SSP245',6.901619959,5438.679023,'CanESM5'
'NPP','NHL','SSP245',6.983173615,4976.002225,'CanESM5'
'NPP','NHL','SSP245',6.98805022,5200.425211,'CanESM5'
'NPP','NHL','SSP245',7.161455396,6121.89629,'CanESM5'
'NPP','NHL','SSP245',7.0078942,5158.702552,'CanESM5'
'NPP','NHL','SSP245',6.904249476,5084.843801,'CanESM5'
'NPP','NHL','SSP245',6.964128198,4727.377706,'CanESM5'
'NPP','NHL','SSP245',6.884506869,4833.032125,'CanESM5'
'NPP','NHL','SSP245',6.981882457,5148.217448,'CanESM5'
'NPP','NHL','SSP245',7.468588118,5757.744641,'CanESM5'
'NPP','NHL','SSP245',7.6373225,6759.513966,'CanESM5'
'NPP','NHL','SSP245',7.072398937,5443.116339,'CanESM5'
'NPP','NHL','SSP245',7.416222473,5988.064691,'CanESM5'
'NPP','NHL','SSP245',7.718739637,6286.087227,'CanESM5'
'NPP','NHL','SSP245',7.737635746,6061.196297,'CanESM5'
'NPP','NHL','SSP245',7.337817953,5751.213005,'CanESM5'
'NPP','NHL','SSP245',7.503403559,5260.581609,'CanESM5'
'NPP','NHL','SSP245',7.677417456,5579.877626,'CanESM5'
'NPP','NHL','SSP245',7.884252174,5615.153087,'CanESM5'
'NPP','NHL','SSP245',-0.226220575,-163.3803018,'NorESM2-LM'
'NPP','NHL','SSP245',-0.190706472,-113.966299,'NorESM2-LM'
'NPP','NHL','SSP245',0.023142304,-10.21717513,'NorESM2-LM'
'NPP','NHL','SSP245',0.342188055,-17.0726921,'NorESM2-LM'
'NPP','NHL','SSP245',0.051596689,304.636468,'NorESM2-LM'
'NPP','NHL','SSP245',-0.073062121,30.09285569,'NorESM2-LM'
'NPP','NHL','SSP245',0.096736745,119.5001294,'NorESM2-LM'
'NPP','NHL','SSP245',0.081662049,363.4153637,'NorESM2-LM'
'NPP','NHL','SSP245',-0.302142184,462.6560983,'NorESM2-LM'
'NPP','NHL','SSP245',-1.206662594,183.104509,'NorESM2-LM'
'NPP','NHL','SSP245',-1.082621292,173.2584628,'NorESM2-LM'
'NPP','NHL','SSP245',-0.916060284,133.1289785,'NorESM2-LM'
'NPP','NHL','SSP245',-1.014045174,-577.3819513,'NorESM2-LM'
'NPP','NHL','SSP245',-0.41321586,693.0920826,'NorESM2-LM'
'NPP','NHL','SSP245',-0.752349254,-166.0337317,'NorESM2-LM'
'NPP','NHL','SSP245',-0.427686704,207.8029706,'NorESM2-LM'
'NPP','NHL','SSP245',-0.326052298,-161.491403,'NorESM2-LM'
'NPP','NHL','SSP245',-0.993392343,8.06089556,'NorESM2-LM'
'NPP','NHL','SSP245',-0.54767524,207.3664229,'NorESM2-LM'
'NPP','NHL','SSP245',0.090697008,700.0941132,'NorESM2-LM'
'NPP','NHL','SSP245',0.453688463,1118.199423,'NorESM2-LM'
'NPP','NHL','SSP245',0.623078738,1369.110417,'NorESM2-LM'
'NPP','NHL','SSP245',0.292775079,522.2869703,'NorESM2-LM'
'NPP','NHL','SSP245',0.727756023,1323.680703,'NorESM2-LM'
'NPP','NHL','SSP245',0.579015681,1339.306393,'NorESM2-LM'
'NPP','NHL','SSP245',0.45449193,1384.521424,'NorESM2-LM'
'NPP','NHL','SSP245',0.309968748,859.8830408,'NorESM2-LM'
'NPP','NHL','SSP245',0.747605559,1398.711223,'NorESM2-LM'
'NPP','NHL','SSP245',0.612282166,1214.851212,'NorESM2-LM'
'NPP','NHL','SSP245',0.089165432,1176.530731,'NorESM2-LM'
'NPP','NHL','SSP245',0.095744207,1380.229873,'NorESM2-LM'
'NPP','NHL','SSP245',0.702582176,1624.545223,'NorESM2-LM'
'NPP','NHL','SSP245',0.217278497,1376.233543,'NorESM2-LM'
'NPP','NHL','SSP245',0.902257145,1645.766667,'NorESM2-LM'
'NPP','NHL','SSP245',0.845674359,1231.899431,'NorESM2-LM'
'NPP','NHL','SSP245',0.22871601,1708.010555,'NorESM2-LM'
'NPP','NHL','SSP245',0.967148739,1779.575434,'NorESM2-LM'
'NPP','NHL','SSP245',0.823253847,1329.813489,'NorESM2-LM'
'NPP','NHL','SSP245',1.03884399,2049.036519,'NorESM2-LM'
'NPP','NHL','SSP245',0.252218536,1218.487157,'NorESM2-LM'
'NPP','NHL','SSP245',0.141438995,1539.92546,'NorESM2-LM'
'NPP','NHL','SSP245',0.511246968,1553.219601,'NorESM2-LM'
'NPP','NHL','SSP245',0.792289697,1926.332555,'NorESM2-LM'
'NPP','NHL','SSP245',1.150830754,1949.449362,'NorESM2-LM'
'NPP','NHL','SSP245',0.899643681,1735.03227,'NorESM2-LM'
'NPP','NHL','SSP245',1.043270392,2105.762819,'NorESM2-LM'
'NPP','NHL','SSP245',0.747815446,1771.726165,'NorESM2-LM'
'NPP','NHL','SSP245',0.971840854,2351.705325,'NorESM2-LM'
'NPP','NHL','SSP245',0.706681024,2176.140391,'NorESM2-LM'
'NPP','NHL','SSP245',1.200019992,2447.936448,'NorESM2-LM'
'NPP','NHL','SSP245',0.915792276,2136.525431,'NorESM2-LM'
'NPP','NHL','SSP245',1.085252359,2280.809838,'NorESM2-LM'
'NPP','NHL','SSP245',1.738808934,2702.079565,'NorESM2-LM'
'NPP','NHL','SSP245',1.751993562,2864.120074,'NorESM2-LM'
'NPP','NHL','SSP245',1.395963589,2103.168683,'NorESM2-LM'
'NPP','NHL','SSP245',0.365974562,1713.206833,'NorESM2-LM'
'NPP','NHL','SSP245',1.712843786,2764.907328,'NorESM2-LM'
'NPP','NHL','SSP245',1.343685519,2643.73035,'NorESM2-LM'
'NPP','NHL','SSP245',1.328553691,2707.50098,'NorESM2-LM'
'NPP','NHL','SSP245',1.35500571,2927.60252,'NorESM2-LM'
'NPP','NHL','SSP245',1.617719291,2719.6053,'NorESM2-LM'
'NPP','NHL','SSP245',1.285511986,2559.379228,'NorESM2-LM'
'NPP','NHL','SSP245',1.089923304,2359.373048,'NorESM2-LM'
'NPP','NHL','SSP245',0.749500222,2349.6268,'NorESM2-LM'
'NPP','NHL','SSP245',1.572212623,2938.089814,'NorESM2-LM'
'NPP','NHL','SSP245',1.166741926,2572.780437,'NorESM2-LM'
'NPP','NHL','SSP245',1.970750851,2998.483257,'NorESM2-LM'
'NPP','NHL','SSP245',1.331675994,3213.539601,'NorESM2-LM'
'NPP','NHL','SSP245',1.643252847,2917.403452,'NorESM2-LM'
'NPP','NHL','SSP245',2.055424187,2884.2932,'NorESM2-LM'
'NPP','NHL','SSP245',2.394552972,3258.415686,'NorESM2-LM'
'NPP','NHL','SSP245',1.916051731,2760.556693,'NorESM2-LM'
'NPP','NHL','SSP245',1.386631301,2408.125985,'NorESM2-LM'
'NPP','NHL','SSP245',1.095385566,2729.630627,'NorESM2-LM'
'NPP','NHL','SSP245',0.920164309,2911.923487,'NorESM2-LM'
'NPP','NHL','SSP245',1.808888843,3087.03527,'NorESM2-LM'
'NPP','NHL','SSP245',1.971838959,3198.343494,'NorESM2-LM'
'NPP','NHL','SSP245',2.397307533,3507.096761,'NorESM2-LM'
'NPP','NHL','SSP245',1.895310231,3444.948079,'NorESM2-LM'
